,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
13904,39643,31.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.51592707548
13905,25482,32.0,4.5,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,20002.51592707548
13906,4862,36.0,4.4,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.51592707548
13907,2843,20.0,4.9,Sunny,Medium,2,Meal,electric_scooter,0.0,No,Urban,10,20002.51592707548
13908,42814,36.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.515926860957
13909,21915,23.0,4.7,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,20002.515926860957
13910,30863,21.0,4.7,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,31,20002.515926860957
13911,11527,21.0,4.5,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,20,20002.515926860957
13912,5884,35.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.515926860957
13913,14907,27.0,4.9,Fog,Jam,0,Snack,motorcycle,,No,Urban,24,20002.515926860957
13914,22969,35.0,4.7,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.515926860957
13915,16968,27.0,4.9,Cloudy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.515926860957
13916,8354,28.0,4.6,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,10,20002.515926860957
13917,12488,34.0,4.6,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.515926860957
13918,17316,,,Fog,Medium,1,Meal,scooter,2.0,No,Metropolitian,34,20002.515926860957
13919,18893,22.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,26,20002.515926860957
13920,41128,29.0,4.7,Fog,High,2,Snack,motorcycle,0.0,No,,27,20002.515926860957
13921,32553,31.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.515926860957
13922,28866,34.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,28,20002.515926860957
13923,37428,31.0,4.7,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,20002.515926832813
13924,40255,33.0,4.5,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,20002.515926832813
13925,11063,21.0,4.8,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.515926832813
13926,11068,24.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,20002.515926832813
13927,28585,25.0,4.5,Sandstorms,High,2,Meal,scooter,1.0,No,Metropolitian,26,20002.515926832813
13928,12585,23.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,,24,20002.515926832813
13929,9422,26.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.515926832813
13930,10679,37.0,4.9,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.515926832813
13931,14195,,,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,15,20002.515926832813
13932,6692,36.0,3.5,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,38,20002.515926832813
13933,22293,22.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.515926832813
13934,16115,24.0,5.0,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,20,20002.515926832813
13935,31412,23.0,4.8,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.515926832813
13936,1172,37.0,4.7,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.515926832813
13937,42283,22.0,4.5,Sandstorms,Jam,1,Drinks,scooter,0.0,No,,21,20002.515926825643
13938,16445,27.0,5.0,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.515926825643
13939,40428,25.0,4.1,Cloudy,Jam,2,Buffet,scooter,0.0,No,Urban,31,20002.515926825643
13940,33355,26.0,4.5,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,27,20002.515926825643
13941,23335,37.0,4.7,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,41,20002.515926825643
13942,227,38.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,20002.515926825643
13943,29810,25.0,4.9,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,22,20002.515926825643
13944,31473,27.0,4.5,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,44,20002.515926825643
13945,25874,39.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.515926825643
13946,3604,32.0,5.0,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.515926825643
13947,34985,,,Windy,Low,1,Drinks,motorcycle,0.0,No,,11,20002.515926825643
13948,31183,26.0,4.8,Sunny,High,2,Meal,electric_scooter,1.0,No,Metropolitian,11,20002.515926825643
13949,35194,34.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.515926818352
13950,8716,29.0,4.5,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,45,20002.515926818352
13951,4279,36.0,5.0,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,25,20002.515926818352
13952,16418,37.0,4.3,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,45,20002.515926818352
13953,42473,28.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,19,20002.515926818352
13954,20860,39.0,4.9,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.515926818352
13955,27604,28.0,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,,19,20002.515926818352
13956,34573,36.0,4.6,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,27,20002.515926793603
13957,30811,34.0,4.8,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,17,20002.515926793603
13958,20837,21.0,4.1,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.515926793603
13959,6083,37.0,3.6,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,41,20002.515926793603
13960,6950,34.0,4.7,Windy,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,45,20002.515926793603
13961,23718,29.0,4.8,Windy,Low,1,Snack,scooter,0.0,No,Urban,15,20002.515926793603
13962,401,,,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,20002.515926793603
13963,11700,37.0,4.1,Fog,Jam,2,Drinks,motorcycle,1.0,No,Semi-Urban,49,20002.515926793603
13964,30627,29.0,4.8,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,25,20002.515926793603
13965,34383,26.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.515926793603
13966,28659,32.0,4.6,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,40,20002.515926793603
13967,8257,21.0,4.5,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.515926793603
13968,30617,38.0,4.9,Sandstorms,Medium,1,Buffet,scooter,1.0,No,,23,20002.515926787743
13969,6924,35.0,3.8,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,32,20002.515926787743
13970,9048,34.0,4.9,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,22,20002.515926787743
13971,23805,37.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,,20,20002.515926787743
13972,40344,37.0,4.8,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Urban,16,20002.515926787743
13973,35939,28.0,4.7,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Urban,12,20002.515926787743
13974,45263,33.0,4.6,Fog,Jam,1,Snack,motorcycle,0.0,No,Urban,28,20002.515926787743
13975,32969,20.0,5.0,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,39,20002.515926787743
13976,39547,31.0,4.4,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.515926787743
13977,11055,35.0,4.3,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.515926787743
13978,19690,23.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.515926787743
13979,23236,36.0,4.8,Windy,Low,2,Meal,motorcycle,1.0,No,Urban,20,20002.515926787743
13980,28957,33.0,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.515926787743
13981,24938,37.0,4.8,Sunny,High,2,Meal,motorcycle,1.0,No,Metropolitian,21,20002.515926785007
13982,5280,35.0,4.8,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.515926785007
13983,35011,29.0,4.6,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,16,20002.515926785007
13984,14121,24.0,4.6,Stormy,Low,1,Meal,scooter,0.0,No,,10,20002.515926785007
13985,5477,22.0,4.8,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,20002.515926785007
13986,35375,31.0,4.7,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,37,20002.515926785007
13987,7209,,,,,3,Drinks,bicycle,0.0,No,Metropolitian,31,20002.515926785007
13988,1703,31.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Semi-Urban,52,20002.515926785007
13989,17465,28.0,4.6,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,20002.515926785007
13990,31388,28.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,18,20002.51592672132
13991,18016,20.0,4.6,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.51592672132
13992,41769,23.0,4.7,Windy,High,0,Snack,motorcycle,0.0,No,Urban,19,20002.51592672132
13993,29486,21.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Urban,22,20002.51592672132
13994,16101,33.0,4.7,Sandstorms,Jam,1,Meal,scooter,1.0,No,,30,20002.51592672132
13995,45197,31.0,4.9,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,32,20002.51592672132
13996,4941,,,,,3,Buffet,electric_scooter,1.0,No,,28,20002.51592672132
13997,18573,35.0,3.8,Windy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,34,20002.51592672132
13998,9917,23.0,4.8,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,21,20002.51592672132
13999,17411,22.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.51592672132
14000,35490,20.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,12,20002.51592672132
14001,10857,20.0,4.7,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12,20002.51592672132
14002,3559,37.0,3.8,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,36,20002.51592672132
14003,9207,31.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,47,20002.51592672132
14004,3979,28.0,4.8,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.51592672132
14005,38314,31.0,4.2,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,38,20002.51592672132
14006,8512,31.0,4.1,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Urban,39,20002.51592672132
14007,39405,33.0,4.0,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.51592672132
14008,3798,22.0,4.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.51592671543
14009,22113,,,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16,20002.51592671543
14010,34627,25.0,4.9,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,19,20002.51592671543
14011,21827,27.0,4.8,Windy,Low,1,Meal,scooter,1.0,No,Urban,16,20002.51592671543
14012,7777,29.0,4.6,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,20002.51592671543
14013,20274,30.0,3.8,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,42,20002.51592671543
14014,38882,21.0,4.2,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,25,20002.51592671543
14015,34876,31.0,4.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.51592671543
14016,39393,22.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32,20002.515894039356
14017,9354,32.0,4.8,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,20002.515894039356
14018,14056,35.0,4.1,Stormy,Jam,1,Meal,scooter,2.0,Yes,Urban,44,20002.515894039356
14019,29635,,,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Urban,10,20002.515894039356
14020,27752,38.0,5.0,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.515894039356
14021,6314,22.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.515894039356
14022,15879,38.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,26,20002.515894039356
14023,42021,38.0,4.9,Windy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,29,20002.515894039356
14024,6744,28.0,4.9,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,31,20002.515894039356
14025,3611,27.0,4.8,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19,20002.515894039356
14026,38558,30.0,4.5,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,20002.515894039356
14027,2385,29.0,4.0,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,32,20002.515894039356
14028,631,28.0,4.5,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,16,20002.515894031476
14029,19972,25.0,4.9,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,18,20002.515894031476
14030,36998,28.0,4.8,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,20002.515894031476
14031,42004,20.0,4.6,Stormy,High,2,Snack,electric_scooter,0.0,No,Metropolitian,21,20002.515894031476
14032,45372,33.0,5.0,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.515894031476
14033,29820,21.0,4.8,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Metropolitian,17,20002.515894031476
14034,22611,23.0,4.2,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Urban,44,20002.515894031476
14035,18359,23.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,18,20002.515894031476
14036,27235,31.0,3.5,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.515894031476
14037,40654,26.0,4.8,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,20002.515894031476
14038,6384,36.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,20,20002.515894031476
14039,13736,29.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.515894031476
14040,44034,36.0,3.6,Cloudy,Low,2,Meal,scooter,2.0,No,Metropolitian,38,20002.515894031476
14041,4510,22.0,4.9,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,23,20002.515894026623
14042,2285,30.0,5.0,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,10,20002.515894026623
14043,15487,27.0,4.6,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,27,20002.515894026623
14044,17505,31.0,4.3,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,35,20002.515894026623
14045,7715,36.0,4.2,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,35,20002.515894026623
14046,6166,29.0,4.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,10,20002.515894026623
14047,402,20.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,20002.515894026623
14048,6461,,,,,3,Snack,scooter,0.0,No,Metropolitian,29,20002.515894026623
14049,38415,,,Cloudy,Jam,0,Meal,motorcycle,3.0,Yes,Semi-Urban,47,20002.515894026623
14050,29577,36.0,4.8,Stormy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.515894026623
14051,10235,38.0,3.9,Stormy,Jam,2,Snack,motorcycle,1.0,Yes,Metropolitian,42,20002.515894026623
14052,31690,34.0,4.9,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,24,20002.515894026623
14053,21558,33.0,4.6,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,20002.51589398692
14054,16740,32.0,4.6,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,27,20002.51589398692
14055,14122,26.0,4.2,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33,20002.51589398692
14056,11784,,,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,32,20002.51589398692
14057,7563,20.0,4.9,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,11,20002.51589398692
14058,9495,24.0,4.9,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,25,20002.51589398692
14059,7095,23.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.51589398692
14060,30590,30.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,25,20002.51589398692
14061,5003,37.0,4.7,Sunny,High,1,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.51589398692
14062,4751,38.0,3.8,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,37,20002.51589398692
14063,9655,34.0,4.8,Stormy,High,1,Snack,scooter,1.0,No,Metropolitian,27,20002.515893940883
14064,33424,21.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,18,20002.515893940883
14065,23373,21.0,4.6,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,26,20002.515893940883
14066,45541,23.0,4.6,Cloudy,Low,2,Snack,scooter,1.0,No,,12,20002.515893940883
14067,2874,37.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,20002.515893940883
14068,43817,29.0,4.7,Cloudy,Medium,2,Drinks,scooter,0.0,No,Urban,15,20002.515893940883
14069,6719,34.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,48,20002.515893940883
14070,21511,24.0,4.6,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Urban,19,20002.515893940883
14071,26363,28.0,4.7,Sunny,Medium,0,Buffet,motorcycle,,No,Metropolitian,16,20002.515893940883
14072,37140,30.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.515893940883
14073,20368,23.0,4.9,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.515893940883
14074,16402,20.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17,20002.515893940883
14075,34234,23.0,4.7,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,13,20002.515893940883
14076,31110,,,Sunny,Low,1,Buffet,scooter,,No,Metropolitian,24,20002.515893940883
14077,31977,23.0,4.5,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.515893728025
14078,7608,21.0,4.5,Fog,Low,2,Meal,scooter,1.0,No,Urban,25,20002.515893728025
14079,44501,33.0,5.0,Sunny,High,2,Snack,motorcycle,0.0,No,Urban,17,20002.515893728025
14080,14608,23.0,4.3,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,20002.515893728025
14081,39777,23.0,4.6,Sunny,Jam,0,Snack,motorcycle,2.0,No,,32,20002.515893728025
14082,2952,25.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.515893728025
14083,19528,37.0,4.7,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.515893728025
14084,9758,39.0,5.0,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.515893728025
14085,25784,36.0,4.6,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,29,20002.515893728025
14086,8886,35.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,47,20002.515893703174
14087,10419,38.0,4.6,Stormy,Jam,1,Snack,motorcycle,1.0,No,Urban,33,20002.515893703174
14088,11518,30.0,4.2,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,39,20002.515893703174
14089,1910,25.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,20,20002.515893703174
14090,30513,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,33,20002.515893703174
14091,14991,25.0,4.9,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,20002.515893703174
14092,13309,21.0,4.6,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,31,20002.515893703174
14093,22072,25.0,4.9,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.515893703174
14094,492,36.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,20002.515893703174
14095,33010,35.0,4.7,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.515893703174
14096,18595,32.0,4.1,Windy,High,0,Meal,motorcycle,2.0,No,Urban,40,20002.515893703174
14097,35616,39.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,23,20002.515893657208
14098,8420,20.0,4.0,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,31,20002.515893657208
14099,27891,21.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,,19,20002.515893657208
14100,38727,20.0,4.8,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,15,20002.515893657208
14101,39091,32.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,20002.515893657208
14102,6152,20.0,4.7,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,20002.515893657208
14103,33310,38.0,4.3,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,33,20002.515893657208
14104,12404,35.0,4.7,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,20002.515893657208
14105,40357,20.0,4.8,Windy,Medium,2,Drinks,motorcycle,1.0,No,,20,20002.515893657208
14106,26047,26.0,5.0,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,20002.515893657208
14107,35318,38.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.515893657208
14108,16505,24.0,4.8,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,13,20002.51589365293
14109,42351,20.0,4.7,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,11,20002.51589365293
14110,4414,36.0,4.5,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,18,20002.51589365293
14111,11205,20.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,22,20002.51589365293
14112,6583,32.0,5.0,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,49,20002.51589365293
14113,8689,27.0,4.5,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,16,20002.51589365293
14114,44157,23.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.51589365293
14115,40465,28.0,4.6,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,13,20002.51589365293
14116,3898,39.0,4.7,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,20002.51589365293
14117,38503,37.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,43,20002.515893587795
14118,38605,31.0,4.8,Windy,Low,1,Meal,scooter,1.0,No,Urban,25,20002.515893587795
14119,38082,20.0,4.8,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,28,20002.515893587795
14120,31558,39.0,4.7,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Urban,23,20002.515893587795
14121,19076,21.0,4.7,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.515893587795
14122,39527,28.0,4.8,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,20,20002.515893587795
14123,14287,31.0,4.5,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,20002.515893587795
14124,21149,35.0,4.5,Fog,Medium,2,Drinks,motorcycle,0.0,No,Urban,17,20002.515893587795
14125,3601,25.0,4.4,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,20002.515893587795
14126,26704,39.0,5.0,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,33,20002.515893587795
14127,34982,39.0,5.0,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,21,20002.515893587795
14128,25119,32.0,4.6,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,16,20002.515893580323
14129,26846,35.0,5.0,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.515893580323
14130,10423,25.0,4.7,Sunny,Low,2,Snack,electric_scooter,1.0,No,,18,20002.515893580323
14131,20099,34.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,41,20002.515893580323
14132,14102,37.0,4.2,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,44,20002.515893580323
14133,1939,33.0,4.5,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,20002.515893580323
14134,17016,29.0,4.9,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.515893580323
14135,31249,21.0,5.0,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,20002.515893580323
14136,29187,29.0,4.5,Stormy,Low,0,Meal,motorcycle,,No,Urban,15,20002.515893580323
14137,31993,24.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Urban,28,20002.515893560296
14138,4584,24.0,4.9,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.515893560296
14139,2184,28.0,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,28,20002.515893560296
14140,44190,35.0,4.6,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,20002.515893560296
14141,22306,21.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.515893560296
14142,21472,28.0,4.5,Sunny,High,0,Snack,motorcycle,0.0,Yes,Metropolitian,48,20002.515893560296
14143,9324,23.0,4.6,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,41,20002.515893560296
14144,7574,22.0,4.8,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24,20002.515893560296
14145,29454,28.0,4.6,Stormy,High,1,Meal,scooter,0.0,No,Metropolitian,21,20002.515893560296
14146,4043,30.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,20002.515893560296
14147,37593,37.0,4.8,Fog,Low,0,Buffet,motorcycle,0.0,No,Urban,20,20002.515893560296
14148,21314,31.0,4.6,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,23,20002.515893560296
14149,27413,36.0,4.8,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,20002.515893287233
14150,12062,22.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,34,20002.515893287233
